DATE	1	2	3	4	5
2017-01-22	3.020833333	1.991666667	1.991666667	1.65	1.716666667
2017-01-23	9.158333333	8.429166667	8.429166667	7.025	6.820833333
2017-01-24	8.125	6.516666667	6.516666667	6.308333333	4.779166667
2017-01-25	8.279166667	7.516666667	7.516666667	7.875	7.175
2017-01-26	2.35	2.9375	2.9375	2.4	2.004166667
2017-01-27	4.65	4.1125	4.1125	3.845833333	3.179166667
2017-01-28	5.641666667	5.7375	5.258333333	5.579166667	5.525
2017-01-29	5.695833333	6.0125	5.4125	5.7375	5.895833333
2017-01-30	5.704166667	5.991666667	5.9875	6.204166667	6.004166667
2017-01-31	1.575	1.979166667	1.704166667	1.995833333	2.070833333
2017-02-01	2.966666667	3.391666667	3.391666667	3.329166667	3.333333333
2017-02-02	6.7875	7.341666667	6.7375	6.920833333	6.895833333
2017-02-03	6.979166667	7.120833333	7.408333333	7.366666667	7.3625
2017-02-04	3.570833333	3.583333333	3.583333333	3.145833333	2.95
2017-02-05	6.8375	6.379166667	6.379166667	6.0875	5.4125
2017-02-06	9.045833333	9.3	9.3	8.841666667	8.083333333
2017-02-07	8.595833333	8.941666667	8.941666667	8.954166667	8.8125
2017-02-08	0.2125	0.675	0.675	0.554166667	0.658333333
2017-02-09	-0.375	-0.095833333	-0.095833333	-0.283333333	-0.1625
2017-02-10	-0.4375	-0.270833333	-0.270833333	-0.479166667	-0.35
2017-02-11	0.9375	1.425	1.425	1.0875	1.3
2017-02-12	1.5	1.766666667	1.6875	1.9625	2.075
2017-02-13	2.9125	3.216666667	3.216666667	2.954166667	3.225
2017-02-14	3.804166667	4.154166667	4.154166667	3.979166667	4.141666667
